X,Y,OBJECTID,DESCRIPTION,IDENTIFIER,LATITUDE,LONGITUDE
-86.256258457673795,39.826809862128847,17099,Moller Rd - Meijer - 3916 N,12059,398268023,-862562533
-86.256262957391399,39.823370961540363,17100,Moller Rd & 38th St,12061,398233634,-862562578
-86.256178957279346,39.821583161161442,17101,Moller Rd & Ruskin Pl W,12062,398215756,-862561738
-86.256154757208066,39.820251860952311,17102,Moller Rd & Dunk Dr,12063,398202443,-862561496
-86.256115656749586,39.816213860192313,17103,Moller Rd & 34th St,12064,398162063,-862561105
-86.256019956532327,39.813364659657729,17104,Moller Rd & 32nd St,12065,398133571,-862560148
-86.255962056319831,39.81072315915673,17105,Moller Rd & Patricia St,12066,398107156,-862559569
-86.255864456029641,39.807775358678391,17106,Moller Rd & 29th St,12067,398077678,-862558593
-86.255806155824132,39.805413758260997,17107,Moller Rd & Beauport Rd,12068,398054062,-862558010
-86.258459556379279,39.803753457832507,17108,Meadowwood Dr & Private Dr,12069,398037459,-862584544
-86.26453695829305,39.804209957605387,17109,Meadowood Dr & Parkwood Dr,12070,398042024,-862645318
-86.26487655824512,39.803583257409038,17110,Parkwood Dr & Schoolwood Dr,12071,398035757,-862648714
-86.264842458206601,39.801807657128236,17111,Parkwood Dr & 25th St,12072,398018001,-862648373
-86.257690255538861,39.796706056472381,17112,22nd St & Shopping Center Dr - Kohl's,12073,397966985,-862576851
-86.255760955000838,39.795961656491592,17113,22nd St & Hermitage Way,12074,397959541,-862557558
-86.253148354250598,39.796510056704022,17114,22nd St & Fair Oaks Dr,12075,397965025,-862531432
-86.251146453662614,39.796541456806807,17115,22nd St & Lynhurst Dr,12076,397965339,-862511413
-86.244394050859171,39.787296355467227,17116,16th St & Auburn St,12082,397872888,-862443889
-86.241572250162534,39.787342055626013,17117,16th St & Main St,12083,397873345,-862415671
-86.238203249137428,39.787358155755982,17118,16th St & Georgetown Rd,12084,397873506,-862381981
-86.234504948024394,39.787420655924919,17119,16th St & Polco St,12085,397874131,-862344998
-86.232566547464742,39.787448656020423,17120,4500 W 16th St - Indy Motor Speedway,12086,397874411,-862325614
-86.227227145905346,39.787538756359453,17121,16th St & Olin Ave,12087,397875312,-862272220
-86.176191330935339,39.788660559059984,17139,16th St & Aqueduct St,12106,397886530,-861761862
-86.172283929813815,39.788170159199119,17140,16th St & Fall Creek Pkwy E Dr,12107,397881626,-861722788
-86.169022028837148,39.788204659407157,17141,16th St & MLK St,12108,397881971,-861690169
-86.165905727957281,39.788291759519538,17142,16th St & Missouri St,12109,397882842,-861659006
-86.163387427179217,39.788314659717564,17143,16th St & Senate Ave,12110,397883071,-861633823
-86.168934228827666,39.788352759391898,17144,16th St & MLK St,12112,397883452,-861689291
-86.256349458477075,39.835804163815062,17145,Moller Rd & Renn Rd,12113,398357966,-862563443
-86.250967753461154,39.794932156473564,17146,Lynhurst Dr & 21st St,12116,397949246,-862509626
-86.250929253351273,39.792800656131227,17147,Lynhurst Dr & 20th St,12117,397927931,-862509241
-86.250897753112895,39.791288655920127,17148,Lynhurst Dr & Speedway Dr,12118,397912811,-862508926
-86.250839952925446,39.788240555286187,17149,Lynhurst Dr & 16th St,12119,397882330,-862508348
-86.250680052849262,39.787745455245442,17150,Lynhurst Dr & 16th St,12120,397877379,-862506749
-86.250720253157439,39.791081855858231,17151,Lynhurst Dr & Speedway Ave,12121,397910743,-862507151
-86.250757053283721,39.793187156248258,17152,Lynhurst Dr & 21st St,12122,397931796,-862507519
-86.261259756848688,39.798681056713804,17153,Woolco Ln & Shopping Center Dr - Kroger,12124,397986735,-862612546
-86.172082131166917,39.805593662398174,17154,27th St & MLK St,12200,398055861,-861720770
-86.175623232273495,39.805572562290116,17155,27th St & Annette St,12202,398055650,-861756181
-86.177952132916417,39.805568162144361,17156,27th St & Rader St,12203,398055606,-861779470
-86.180058433480013,39.805553662053342,17157,27th St & Clifton St,12204,398055461,-861800533
-86.180418333820683,39.807214962357428,17158,Clifton St & Udell St,12205,398072074,-861804132
-86.202314140496554,39.809962861713196,17159,30th St & Cold Spring Rd,12206,398099553,-862023090
-86.204733941129206,39.809912661600265,17160,30th St & Tyrone Dr,12207,398099051,-862047288
-86.207131841861226,39.80989556141418,17161,30th St & Warman Ave,12208,398098880,-862071267
-86.209590442647098,39.809855861284753,17162,30th St & Medford Ave,12209,398098483,-862095853
-86.21191664327813,39.809839861204573,17163,30th St & Kessler Blvd N Dr,12210,398098323,-862119115
-86.215978944428798,39.809811161049403,17164,30th St & Tibbs Ave,12212,398098036,-862159738
-86.2174070449325,39.809773160903248,17165,30th St & Alton Ave,12213,398097656,-862174019
-86.219567545475215,39.809742760858015,17166,30th St & Guion Rd,12214,398097352,-862195624
-86.222439046389752,39.809706560722873,17167,30th St & Merchants Dr,12216,398096990,-862224339
-86.227636547922458,39.809616460384198,17168,30th St & Eagledale Dr,12217,398096089,-862276314
-86.231930649069938,39.80955336022302,17169,30th St & Falcon Dr,12218,398095458,-862319255
-86.235391750204968,39.809501359954801,17170,30th St & Mussman Dr,12220,398094938,-862353866
-86.237414250758221,39.809469759872734,17171,30th St & Midvale Dr,12221,398094622,-862374091
-86.239635751343641,39.809450359761328,17172,30th St & Georgetown Rd,12222,398094428,-862396306
-86.239853451605654,39.810955359999888,17173,Georgetown Rd & Patricia St,12223,398109478,-862398483
-86.23988675183675,39.813114360385256,17174,Georgetown Rd & Thrush Dr,12224,398131068,-862398816
-86.239911951896389,39.815444060802541,17175,Georgetown Rd - 3335 N,12225,398154365,-862399068
-86.240322852146676,39.816731561106963,17176,34th St & Georgetown Rd,12226,398167240,-862403177
-86.244088253338134,39.816663260897343,17177,34th St & Auburn Rd,12227,398166557,-862440831
-86.246300253985822,39.816649760749769,17178,34th St & Winton Ave,12228,398166422,-862462951
-86.24826275444471,39.816623360668544,17179,34th St & Allison Ave,12229,398166158,-862482576
-86.250576255185919,39.816603660495943,17180,34th St & Watergate Rd,12230,398165961,-862505711
-86.253126655902236,39.816566360396642,17181,34th St & Ashley Ln,12231,398165588,-862531215
-86.255778856658438,39.816544860208587,17182,34th St & Moller Rd,12232,398165373,-862557737
-86.257438057200474,39.816499360118691,17183,34th St & Scarlet Ct,12234,398164918,-862574329
-86.262417158664462,39.816420359858597,17184,34th St & Patton Dr,12235,398164128,-862624120
-86.265868959601406,39.816361859662393,17185,34th St & Faculty Dr,12236,398163543,-862658638
-86.26989026090817,39.816311459490123,17186,34th St & High School Rd,12237,398163039,-862698851
-86.272112761540626,39.8162383594305,17187,34th St & Lupine Terrace,12238,398162308,-862721076
-86.278626163329861,39.816131459092006,17188,34th St & Live Oak Rd,12239,398161239,-862786210
-86.280337663933466,39.816085658978224,17189,34th St & Eagle Creek Pkwy,12240,398160781,-862803325
-86.285755165489221,39.815969658596458,17190,34th St & Heather Ridge Dr,12241,398159621,-862857500
-86.287558466065477,39.816468958662554,17191,Bayhead Dr & 34th St,12242,398164614,-862875533
-86.287526966207153,39.819150459127272,17192,Bayhead Dr & Causeway Dr,12243,398191429,-862875218
-86.287540166483069,39.821850859659989,17193,Bayhead Dr & Hatteras Ln,12245,398218433,-862875350
-86.285437966661704,39.831173361418976,17194,Eagle Creek Pkwy & Inland Dr,12246,398311658,-862854328
-86.286748267226002,39.833107661775813,17195,Eagle Creek Pkwy E Dr & Eagle Bay N Dr,12247,398331001,-862867431
-86.286941967490023,39.836041362317324,17196,Eagle Creek Pkwy & Village Pkwy Cir E,12248,398360338,-862869368
-86.283866966738316,39.837961862768019,17197,46th St & Private Dr,12249,398379543,-862838618
-86.279481465549509,39.838044362973164,17198,46th St & Inland Dr,12250,398380368,-862794763
-86.27245876339552,39.838148063407587,17199,46th St & Mission Dr,12251,398381405,-862724536
-86.270686662779852,39.836264163099706,17200,High School Rd & Wixshire Dr,12252,398362566,-862706815
-86.270613262513876,39.833602162686624,17201,High School Rd & Wedgewood Way,12254,398335946,-862706081
-86.270575962359629,39.832057462345098,17202,High School Rd & Commons Dr,12255,398320499,-862705708
-86.270522262136851,39.829714161960091,17203,High School Rd - 4140 N,12256,398297066,-862705171
-86.270478662022668,39.827896161649434,17204,High School Rd & Gateway Dr,12257,398278886,-862704735
-86.270345762092361,39.829039661850679,17205,High SChool Rd & Gateway Dr,12258,398290321,-862703406
-86.270430462359244,39.832106862324949,17206,High School Rd & Commons Dr,12259,398320993,-862704253
-86.270528962674973,39.835688362973528,17207,High School Rd & Wixshire Dr,12261,398356808,-862705238
-86.272016263258806,39.838264163482627,17208,46th St & Mission Dr,12262,398382566,-862720111
-86.280680765820136,39.838090662989138,17209,46th St & Owls Nest Dr,12263,398380831,-862806756
-86.283757666797868,39.838022862776526,17210,46th St & Eagles Watch Dr,12264,398380153,-862837525
-86.287102967543561,39.83650936231021,17211,Eagle Creek Pkwy E Dr & Village Pkwy Dr,12265,398365018,-862870978
-86.286767767210648,39.832782361712937,17212,Eagle Creek Pkwy & Eagle Bay N Dr,12266,398327748,-862867626
-86.28577026672437,39.831407161537982,17213,Eagle Creek Pkwy & Eagle Bay S Dr,12267,398313996,-862857651
-86.284543966312683,39.829863061214041,17214,Eagle Creek Pkwy & Eagle Cove Dr,12268,398298555,-862845388
-86.283406265505263,39.823644660130746,17215,Eagle Creek Pkwy & 38th St,12269,398236371,-862834011
-86.287644466501277,39.822168159688985,17216,Bayhead Dr & Hyannis Port Dr,12270,398221606,-862876393
-86.287422166371329,39.820459159341354,17217,Bayhead Dr & Wharfside Ln,12271,398204516,-862874170
-86.28772546634039,39.818916359148105,17218,Bayhead Dr & Causeway Dr,12272,398189088,-862877203
-86.287665466044999,39.816562758695923,17219,Bayhead Dr & Hickory Ln,12273,398165552,-862876603
-86.285716965451627,39.815910758620149,17220,34th St & Heather Ridge Dr,12274,398159032,-862857118
-86.27886446341617,39.816038159035429,17221,34th St & Live Oak Rd,12275,398160306,-862788593
-86.272222161496728,39.81615505941091,17222,34th St & Lupine Terrace,12276,398161475,-862722170
-86.270254260964251,39.816195159479513,17223,34th St & High School Rd,12277,398161876,-862702491
-86.223877144880191,39.787587856569004,17122,16th St & Livingston Ave,12088,397875803,-862238720
-86.220879744074736,39.787646156731874,17123,16th St & Rochester Ave,12090,397876386,-862208746
-86.21867264345444,39.787692856840252,17124,16th St & Berwick Ave,12091,397876853,-862186675
-86.216034042647195,39.787732356908457,17125,16th St & Tibbs Ave,12092,397877248,-862160289
-86.213769341892402,39.787781757089441,17126,16th St & Centennial St,12093,397877742,-862137642
-86.211192441134457,39.78780915723074,17127,16th St & Concord Ct,12094,397878016,-862111873
-86.208537940396013,39.787837157299464,17128,16th St & Sharon Ave,12095,397878296,-862085328
-86.206449439789878,39.787849857413278,17129,16th St & Warman Ave,12096,397878423,-862064443
-86.204854239421664,39.787875057575874,17130,16th St & Holmes Ave,12097,397878675,-862048491
-86.203109738905724,39.787892257641445,17131,16th St & Belleview Pl,12098,397878847,-862031046
-86.201036138275512,39.787922957723609,17132,16th St & Tremont St,12099,397879154,-862010310
-86.193686136158902,39.789163258387937,17133,16th St & Private Dr,12100,397891557,-861936810
-86.191172135480031,39.789125158468025,17134,16th St & Riverside Dr E,12101,397891176,-861911670
-86.187629634340638,39.789068358598655,17135,16th St & Harding St,12102,397890608,-861876245
-86.18402643333711,39.78864105869625,17136,16th St & Indiana Ave,12103,397886335,-861840213
-86.181692732656614,39.788660758897009,17137,16th St & Gent Ave,12104,397886532,-861816876
-86.179917232082943,39.788674958881927,17138,16th St & Montcalm St,12105,397886674,-861799121
-86.26620505981434,39.816284159636389,17224,34th St & Faculty Dr,12278,398162766,-862661999
-86.262696758670202,39.816326359854749,17225,34th St & Patton Dr,12279,398163188,-862626916
-86.257599157182781,39.816407360131493,17226,34th St & Moller Rd,12281,398163998,-862575940
-86.255370156582487,39.816438660235178,17227,34th St & Moller Rd,12282,398164311,-862553650
-86.253085155880655,39.816484160323462,17228,34th St & Ashley Ln,12283,398164766,-862530800
-86.250496255220099,39.816519860467636,17229,34th St & Watergate Rd,12284,398165123,-862504911
-86.246119953925444,39.816582560700688,17230,34th St & Winton Ave,12286,398165750,-862461148
-86.243826253261417,39.816597360860818,17231,34th St & Auburn Rd,12287,398165898,-862438211
-86.240180252070303,39.816607161071374,17232,34th St & Georgetown Rd,12288,398165996,-862401751
-86.240037952086126,39.815584060896306,17233,Georgetown Rd & 34th St,12289,398155765,-862400328
-86.23998735187422,39.813353160500263,17234,Georgetown Rd & Thrush Dr,12290,398133456,-862399822
-86.239955251602865,39.811192260100533,17235,Georgetown Rd & Patricia St,12291,398111847,-862399501
-86.237783950872455,39.809353959869867,17236,30th St & Midvale Dr,12293,398093464,-862377788
-86.235784950232642,39.80937355993477,17237,30th St & Mildred Dr,12294,398093660,-862357798
-86.233417249542313,39.809410260087837,17238,30th St & Patricia St,12295,398094027,-862334121
-86.231824649148692,39.809441660124222,17239,30th St & Falcon Dr,12296,398094341,-862318195
-86.228080947981937,39.809481460345282,17240,30th St & Eagledale Dr,12298,398094739,-862280758
-86.222881446460676,39.809572160643192,17241,30th St & Merchants Dr,12299,398095646,-862228763
-86.219640045535797,39.809587860828465,17242,30th St & Lafayette Rd,12300,398095803,-862196349
-86.217861645004689,39.809632460889851,17243,30th St & Alton Ave,12301,398096249,-862178565
-86.21634554460033,39.80965336100229,17244,30th St & Tibbs Ave,12302,398096458,-862163404
-86.213472643735145,39.809685961093479,17245,30th St & Centennial St,12304,398096784,-862134675
-86.211395743179608,39.809689361251579,17246,30th St & Kessler Blvd N Dr,12305,398096818,-862113906
-86.207456941991637,39.809749161383813,17247,30th St & Warman Ave,12306,398097416,-862074518
-86.204968041159688,39.809783561570555,17248,30th St & Tyrone Dr,12307,398097760,-862049629
-86.202649440536192,39.809826161667608,17249,30th St & Cold Spring Rd,12308,398098186,-862026443
-86.180826734074117,39.80822266243959,17250,Clifton St & 29th St,12309,398082151,-861808216
-86.179968433490274,39.80551586205042,17251,27th St & Clifton Sr,12311,398055083,-861799633
-86.17821993295378,39.8055278621055,17252,27th St & Rader St,12312,398055203,-861782148
-86.175895132378528,39.805527362222328,17253,27th St & Annette St,12313,398055198,-861758900
-86.173449431606969,39.805534662336257,17254,27th St & Franklin Pl,12314,398055271,-861734443
-86.270078050708065,39.69405433697419,17255,Kentucky Ave & High School Rd,12350,396940468,-862700729
-86.284411254483686,39.689988635533169,17256,Gatwick Dr & Decatur Blvd,12351,396899811,-862844061
-86.289857256074498,39.68877733503399,17257,Ameriplex & Tempelhof Dr,12352,396887698,-862898521
-86.291500956411838,39.687448334743678,17258,Private Dr - Ameriplex & Tempelhof Dr,12353,396874408,-862914958
-86.270318250646937,39.693369036875147,17259,Kentucky Ave & High School Rd,12355,396933615,-862703131
-86.238588442982902,39.713506842166666,17260,Mann Rd & Mooresville Rd,12356,397134993,-862385833
-86.239229443074464,39.711807941801702,17261,Mann Rd & Kentucky Ave - Marsh,12357,397118004,-862392243
-86.238522942997307,39.713193342129458,17262,Mann Rd & Mooresville Rd,12358,397131858,-862385178
-86.250376846240442,39.70973584085916,17263,Lynhurst Dr & Kentucky Ave,12359,397097283,-862503717
-86.250278446437122,39.714107141720667,17264,Lynhurst Dr & Sumner Ave,12360,397140996,-862502733
-86.250301946846605,39.718748142600582,17265,Lynhurst Dr & Seerley Creek Rd,12361,397187406,-862502968
-86.248985246615632,39.720256142865523,17266,Troy Ave & Lynhurst Dr,12362,397202486,-862489801
