OBJECTID,PARCEL_TAG,PARCEL_I,PARCEL_C,STREETADDRESS,CITY,ID,UTILITY_ST,USPS_VACANCY,TAX_DELINQUENT,SURPLUS,REPAIR_ORDER,DEMO_ORDER,IMPROVEMENT,SOURCE,SHAPEAREA,SHAPELEN
2994,1070269,1033290,1033290,1335 CALHOUN ST,INDIANAPOLIS,57672,1,1,1,0,1,0,1,MO,3801.04877007071,287.20185067112
2995,1046908,1011291,1011291,267 N RANDOLPH ST,INDIANAPOLIS,54508,1,0,1,1,0,0,0,MO,4003.86579720418,280.179203454541
2996,1271365,9020112,9020112,1413 N HOLMES AVE,INDIANAPOLIS,120234,1,1,1,1,1,0,1,MO,4164.79091690277,307.990592718837
2997,1054380,1073940,1073940,441 S PARKER AVE,INDIANAPOLIS,206253,1,0,0,1,0,0,0,MO,5279.76733868433,343.997611403522
2998,1013279,1036425,1036425,606 UDELL ST,INDIANAPOLIS,215384,1,1,1,0,0,0,1,MO,5099.36398419183,334.969666643238
2999,1127131,4003046,4003046,3947 N SHERIDAN AVE,INDIANAPOLIS,6233,1,0,1,0,0,0,1,MO,31388.6257427774,827.808115446011
3000,1026174,1077382,1077382,1951 RALSTON AVE,INDIANAPOLIS,186692,1,1,1,0,1,0,1,MO,4211.57576426622,310.694334510417
3001,1052393,1070621,1070621,274 LEEDS AVE,INDIANAPOLIS,294115,1,1,1,0,1,0,1,MO,3349.97237196565,266.999632311235
3002,1013356,1074907,1074907,812 UDELL ST,INDIANAPOLIS,281175,1,1,1,1,1,0,1,MO,3793.19518141734,312.879992218494
3003,1030137,1068291,1068291,1530 N BEVILLE AVE,INDIANAPOLIS,331309,1,1,1,0,1,0,1,MO,5998.11794301644,379.900165604322
3004,1067383,1072745,1072745,1341 E MINNESOTA ST,INDIANAPOLIS,95894,1,0,1,0,1,0,1,MO,4355.79620914567,313.992804505488
3005,1009290,1004283,1004283,3038 STUART ST,INDIANAPOLIS,205640,1,0,1,1,0,0,0,MO,5372.65444437355,348.643291800601
3006,1196905,7006521,7006521,403 N GIBSON AVE,INDIANAPOLIS,200222,1,0,1,0,0,0,0,MO,9997.26678325039,498.598401810709
2960,1066207,1069104,1069104,1525 KENNINGTON ST,INDIANAPOLIS,225388,0,1,1,0,0,0,1,MO,4037.27298070716,281.885738168508
2961,1034078,1058564,1058564,1224 N STATE AVE,INDIANAPOLIS,191851,1,1,1,0,0,0,1,MO,7122.73079431088,444.659415992163
3007,1268019,9017569,9017569,1820 SHARON AVE,INDIANAPOLIS,22921,0,1,1,0,0,0,1,MO,5218.17753550965,340.905173962173
3008,1053250,1022162,1022162,339 S TEMPLE AVE,INDIANAPOLIS,242966,1,1,1,1,1,0,1,MO,5883.84749343313,374.219472475978
3009,1060984,1014198,1014198,923 PROSPECT ST,INDIANAPOLIS,212340,1,0,1,0,0,0,0,MO,3093.52442877255,234.714785318681
3010,1313627,4000471,4000471,6712 E 38TH ST,INDIANAPOLIS,197868,1,1,1,0,0,0,1,MO,22001.1142365475,640.019261457122
3011,1044186,1034490,1034490,410 N TACOMA AVE,INDIANAPOLIS,274843,1,1,1,0,0,0,1,MO,3885.22041061751,292.028298268217
3012,1008265,1070515,1070515,426 CONGRESS AVE,INDIANAPOLIS,321196,0,1,1,0,1,0,1,MO,4917.49451439685,350.999961324298
3013,1018741,1009822,1009822,2428 N GALE ST,INDIANAPOLIS,303565,1,0,1,1,0,0,0,MO,7125.22475494962,455.005765985542
3014,1314139,8019080,8019080,3818 CENTRAL AVE,INDIANAPOLIS,130739,1,0,1,0,0,0,1,MO,8701.24682743914,410.035022200361
3015,1139215,5003320,5003320,1428 W EPLER AVE,INDIANAPOLIS,126723,0,1,1,0,0,0,1,MO,34257.5376815288,827.726414042495
3016,1018442,1033634,1033634,811 W 25TH ST,INDIANAPOLIS,241938,1,0,1,0,0,0,1,MO,3900.06310795449,320.002647670335
3017,1037719,1049125,1049125,909 N TEMPLE AVE,INDIANAPOLIS,194406,1,1,1,0,1,0,1,MO,7274.46665342423,413.31959264007
3018,1014220,1018526,1018526,516 W 28TH ST,INDIANAPOLIS,231092,1,1,1,0,0,0,1,MO,4258.27009136456,324.078529523395
3019,1011857,1017299,1017299,2913 MCPHERSON ST,INDIANAPOLIS,62709,0,1,1,0,1,0,1,MO,4689.59906534624,314.483605448929
3020,1045221,1007321,1007321,334 JEFFERSON AVE,INDIANAPOLIS,147567,0,1,1,0,1,0,1,MO,5240.84818090392,340.662454791172
3021,1009143,1048546,1048546,3054 RUCKLE ST,INDIANAPOLIS,216271,0,1,1,0,0,0,1,MO,5239.6877931618,342.003284338765
3022,1184514,7015357,7015357,6027 E 24TH ST,INDIANAPOLIS,149108,0,1,1,0,0,0,0,MO,6839.69013899182,350.089615384812
3023,1015217,1068919,1068919,1420 W 27TH ST,INDIANAPOLIS,2719,1,1,1,0,1,0,1,MO,5299.7087694145,344.983737445879
3024,1313444,4015024,4015024,3830 RICHELIEU RD,INDIANAPOLIS,77091,0,1,1,0,0,0,1,MO,19014.0673384386,597.365149176388
3025,1021833,1069441,1069441,2243 N HARDING ST,INDIANAPOLIS,28055,0,1,1,0,0,0,1,MO,4218.6020630055,259.803308936416
3026,1126252,4003065,4003065,4025 N KITLEY AVE,INDIANAPOLIS,237162,0,1,1,0,0,0,1,MO,6877.39048637716,375.082159466487
3027,1010567,1052951,1052951,3613 E 30TH ST,INDIANAPOLIS,242791,1,1,1,0,0,0,1,MO,4017.81301956182,291.182871278137
3028,1208681,7003245,7003245,2730 S RITTER AVE,INDIANAPOLIS,283979,1,0,1,0,0,0,1,MO,98886.8583737628,1399.64846361122
3029,1023630,1070717,1070717,2138 GENT AVE,INDIANAPOLIS,290083,1,1,1,0,0,0,1,MO,4724.90344412149,339.992820358277
3030,1042307,1039092,1039092,4004 E MICHIGAN ST,INDIANAPOLIS,233886,1,1,1,0,1,0,1,MO,6100.16507381286,322.009510493151
3031,1293375,9032671,9032671,1404 PHILLIPS DR,INDIANAPOLIS,142014,1,1,1,0,0,0,1,MO,13298.9496689625,515.015381543074
3032,1126377,4016676,4016676,4032 HAMPSHIRE CT,INDIANAPOLIS,38217,1,0,1,0,0,0,0,MO,1178.95456611138,159.832201440318
3033,1031739,1014856,1014856,1425 N HAMILTON AVE,INDIANAPOLIS,319680,1,1,1,0,1,0,1,MO,5319.93957284648,356.009559667238
3034,1314073,8014178,8014178,3832 GRACELAND AVE,INDIANAPOLIS,58447,1,1,1,0,0,0,1,MO,5200.40640187248,340.020376830979
3035,1037455,1068328,1068328,937 N KEALING AVE,INDIANAPOLIS,51963,1,0,1,0,0,0,0,MO,4799.63235076899,319.991342383945
3036,1075279,1039560,1039560,1230 CRUFT ST,INDIANAPOLIS,39239,1,1,1,0,0,0,1,MO,4760.045968315,342.003233238139
3037,1281064,9020097,9020097,306 N ADDISON ST,INDIANAPOLIS,29503,1,1,1,0,0,0,1,MO,5205.98613586652,349.999724024367
3038,1071194,1018934,1018934,2141 S DELAWARE ST,INDIANAPOLIS,279828,1,1,1,0,1,0,1,MO,6165.70388432063,364.027818456112
3039,1253632,9001330,9001330,3500 LAFAYETTE RD,INDIANAPOLIS,342175,1,0,1,1,1,0,0,MO,149591.008646582,2007.64318843507
3040,1057678,1068019,1068019,801 WARREN AVE,INDIANAPOLIS,49619,0,1,1,0,1,0,1,MO,5202.1776287105,354.328815308444
3041,1004739,1004500,1004500,1126 W 35TH ST,INDIANAPOLIS,49253,1,1,1,0,0,0,1,MO,5251.88397358724,370.111942241458
3042,1014089,1007868,1007868,2821 SHRIVER AVE,INDIANAPOLIS,44833,1,1,1,0,0,0,1,MO,4052.64707052886,330.038802871172
3043,1066197,1028694,1028694,1455 LEE ST,INDIANAPOLIS,329635,0,1,1,0,1,0,1,MO,5720.1414376598,366.023050593177
3044,1020764,1060173,1060173,2317 STATION ST,INDIANAPOLIS,74371,1,1,1,0,0,0,1,MO,5168.46227729997,348.031879683189
3045,1040106,1024446,1024446,646 N RURAL ST,INDIANAPOLIS,183192,1,0,1,0,1,0,1,MO,5658.65350107536,365.397916697767
3046,1012542,1038444,1038444,236 W 29TH ST,INDIANAPOLIS,136795,0,1,1,0,1,0,1,MO,3599.98823724134,250.000109755912
3047,1036081,1005519,1005519,2928 E 10TH ST,INDIANAPOLIS,26443,0,1,1,0,0,0,1,MO,4749.9368958093,326.003552175314
3048,1290380,9012281,9012281,854 S BILTMORE AVE,INDIANAPOLIS,281817,0,1,1,0,0,0,1,MO,10559.6045610954,423.995384215454
3049,1018433,1061384,1061384,347 W 25TH ST,INDIANAPOLIS,331103,1,1,1,0,0,0,1,MO,4956.70537325368,310.301073881456
3050,1045463,1031621,1031621,302 EASTERN AVE,INDIANAPOLIS,277666,0,1,1,0,0,0,1,MO,4999.83860084275,330.001299594216
3051,1267302,9009521,9009521,1901 N HOLMES AVE,INDIANAPOLIS,313251,0,1,1,0,0,0,1,MO,4859.03784141362,312.000901710882
3052,1017663,1089062,1089062,1305 W 26TH ST,INDIANAPOLIS,80361,1,0,1,0,1,0,0,MO,4485.16020048449,329.004916571619
3053,1047424,1036228,1036228,205 N TEMPLE AVE,INDIANAPOLIS,231439,0,1,1,0,0,0,1,MO,5000.16105457001,330.010758755458
3054,1043744,1037066,1037066,458 N RANDOLPH ST,INDIANAPOLIS,67910,1,1,1,0,0,0,1,MO,4402.50452997519,339.160448145784
3055,1030652,1028645,1028645,1530 N KEALING AVE,INDIANAPOLIS,159507,0,1,1,0,0,0,1,MO,4373.60273491316,312.879360423181
3056,1185562,7016128,7016128,6160 COMMODORE DR,INDIANAPOLIS,288697,1,0,1,1,0,0,0,MO,7448.51522543929,370.85164150844
3057,1013172,1020499,1020499,2851 N OLNEY ST,INDIANAPOLIS,31403,0,1,1,1,0,0,0,MO,6034.39817955627,396.833536332694
3058,1126372,4015237,4015237,3943 CONRIED CT,INDIANAPOLIS,32390,1,1,1,0,1,0,1,MO,7989.95860110221,359.802521111055
3059,1019727,1022569,1022569,864 BURDSAL PKWY,INDIANAPOLIS,248406,0,1,1,0,0,0,1,MO,3895.05994996607,319.939405247096
3060,1286883,9003172,9003172,490 S LUETT AVE,INDIANAPOLIS,51077,1,0,1,0,0,0,1,MO,4631.38481561177,311.663512047195
3061,1070994,1061577,1061577,2126 SINGLETON ST,INDIANAPOLIS,318523,0,1,1,0,0,0,1,MO,5113.57596202539,347.201478785893
3062,1310857,8039518,8039518,4260 SPRINGWOOD TRAIL,INDIANAPOLIS,326694,0,1,1,0,0,0,1,MO,27064.1204710265,713.64983882371
3063,1007063,1057788,1057788,1459 W 33RD ST,INDIANAPOLIS,207874,1,1,1,0,1,0,1,MO,10149.9371683013,430.000447346735
3064,1002862,1063436,1063436,3432 N KEYSTONE AVE,INDIANAPOLIS,70342,0,1,1,0,1,0,1,MO,5459.394987391,330.991070506419
3065,1007055,1038409,1038409,1425 W 33RD ST,INDIANAPOLIS,165917,0,1,1,0,1,0,1,MO,5074.98080551945,359.999900726657
3066,1067231,1002388,1002388,1528 SHEPARD ST,INDIANAPOLIS,299469,1,0,1,0,0,0,1,MO,4771.81192398487,337.118563740498
3067,1057950,1001843,1001843,814 WARREN AVE,INDIANAPOLIS,314356,0,1,1,0,1,0,1,MO,5180.8084958731,354.008852076815
3068,1010854,1082617,1082617,2963 N COLORADO AVE,INDIANAPOLIS,293454,1,0,1,1,0,0,0,MO,6392.03273610141,399.60162263013
3069,1007797,1081863,1081863,1721 E 32ND ST,INDIANAPOLIS,53346,0,1,1,0,0,0,1,MO,26198.7790612209,661.995948552771
3070,1056884,1040602,1040602,1143 FLETCHER AVE,INDIANAPOLIS,177554,0,1,1,0,0,1,1,MO,7501.21799009578,370.04083938328
3071,1321263,1015611,1015611,108 N TRAUB AVE,INDIANAPOLIS,308878,1,1,1,0,0,0,1,MO,6000.90190432561,380.060557960165
3072,1251455,8002372,8002372,3960 WALLACE AVE,INDIANAPOLIS,162866,0,1,1,0,0,0,1,MO,16728.7004979131,550.864014737073
3073,1076106,1046942,1046942,1535 NELSON AVE,INDIANAPOLIS,29303,0,1,1,0,0,0,1,MO,4760.37211567718,342.021713704469
3074,1041571,1034734,1034734,613 N GLADSTONE AVE,INDIANAPOLIS,71242,0,1,1,0,1,0,1,MO,5315.8963442359,350.213953516979
3075,1073969,1040990,1040990,2520 S KEYSTONE AVE,INDIANAPOLIS,206603,1,1,1,0,0,0,1,MO,18502.9877450392,585.729717298199
3076,1001956,1085272,1085272,3519 N SHERMAN DR,INDIANAPOLIS,43433,1,1,1,0,0,0,1,MO,7248.19716003229,398.029645851779
3077,1194165,7018769,7018769,8750 E 10TH ST,INDIANAPOLIS,165237,0,1,1,0,1,0,1,MO,52234.1153095989,983.460775293295
3078,1039135,1002351,1002351,825 N OXFORD ST,INDIANAPOLIS,308657,1,1,1,0,0,0,0,MO,5450.51835253618,357.740222508744
3079,1139892,5001996,5001996,2127 E DUDLEY AVE,INDIANAPOLIS,330142,1,1,1,0,1,0,1,MO,10357.0292486477,438.134857249396
3080,1045631,1009845,1009845,129 N LINWOOD AVE,INDIANAPOLIS,159478,1,1,1,0,1,0,1,MO,5440.11963393919,352.008787476837
3081,1012148,1012667,1012667,2914 N DREXEL AVE,INDIANAPOLIS,194716,1,0,1,0,0,0,1,MO,6512.01820821223,405.600681140254
3082,1286076,9021214,9021214,423 HARRIS AVE,INDIANAPOLIS,45700,0,1,1,0,0,0,1,MO,3418.41086077388,271.009431086761
3083,1001098,1080588,1080588,3463 E 36TH ST,INDIANAPOLIS,325712,1,0,1,0,0,0,1,MO,9947.86070735005,412.379992750094
3084,1030092,1060854,1060854,2030 BROOKSIDE AVE,INDIANAPOLIS,218320,0,1,1,0,0,0,1,MO,4880.68074727975,357.378340038371
3085,1030471,1070597,1070597,1538 N GRANT AVE,INDIANAPOLIS,318677,1,1,1,0,1,0,1,MO,5400.76060132802,372.020677121829
3086,1040472,1073114,1073114,726 N LINWOOD AVE,INDIANAPOLIS,252267,0,1,1,0,0,0,1,MO,6072.73645057148,361.255407960694
3087,1288412,9020489,9020489,716 S MOUNT ST,INDIANAPOLIS,230286,1,1,1,0,0,0,1,MO,5568.79481025061,354.018716313757
3088,1034928,1079747,1079747,1116 N RURAL ST,INDIANAPOLIS,300243,1,1,1,0,1,0,1,MO,6779.49190525311,435.800528606041
3089,1326871,5000429,5000429,1223 KNOX ST,INDIANAPOLIS,226954,1,1,1,0,0,0,1,MO,5263.88386447308,323.977238317693
3090,1048958,1044380,1044380,14 JEFFERSON AVE,INDIANAPOLIS,60471,1,0,1,1,0,0,0,MO,5199.60197606861,339.980337078777
3091,1047877,1052671,1052671,3920 E WASHINGTON ST,INDIANAPOLIS,287152,1,0,1,0,0,0,0,MO,18150.8064023172,539.366403641264
3092,1062465,1097846,1097846,4005 ORANGE ST,INDIANAPOLIS,217376,0,1,1,0,0,0,1,MO,4057.76782591018,274.152245428537
3093,1314402,7028479,7028479,3776 CELTIC DR,INDIANAPOLIS,317006,0,1,1,0,0,0,1,MO,9091.55895012414,409.094296591405
3094,1053656,1069328,1069328,740 FLETCHER AVE,INDIANAPOLIS,3528,0,1,1,0,1,0,1,MO,5940.37947850697,456.035607314513
3095,1017637,1049822,1049822,2525 BROADWAY ST,INDIANAPOLIS,16107,0,1,1,0,0,0,1,MO,5459.7540116422,423.999201458351
3096,1127615,5008319,5008319,1254 MARTIN ST,INDIANAPOLIS,3209,1,1,1,0,1,0,1,MO,7381.36032116088,366.045053405128
3097,1322904,1001148,1001148,5048 E MINNESOTA ST,INDIANAPOLIS,142948,0,1,1,0,0,0,1,MO,9356.55601720334,474.276151137069
3098,1009128,1026165,1026165,3042 RALSTON AVE,INDIANAPOLIS,105339,1,1,1,0,0,0,1,MO,6742.28591280095,417.169777641645
3099,1185880,7028702,7028702,5440 E 21ST ST,INDIANAPOLIS,153634,0,1,1,0,0,0,1,MO,33577.1155485544,999.544850919164
3100,1279808,9022537,9022537,434 N GOODLET AVE,INDIANAPOLIS,318821,1,1,1,0,0,0,1,MO,4506.9064295399,342.427916921368
3101,1004811,1032587,1032587,1438 W 35TH ST,INDIANAPOLIS,294753,1,1,1,0,1,0,1,MO,5277.39443708997,370.386952271441
3102,1007275,1004592,1004592,3149 N DEQUINCY ST,INDIANAPOLIS,318538,0,1,1,0,1,0,1,MO,8321.83125292377,432.890091387407
3103,1016599,1082146,1082146,2611 ADAMS ST,INDIANAPOLIS,179050,1,1,1,0,0,0,1,MO,4873.01867936428,323.63381542105
3104,1037656,1007365,1007365,927 N DENNY ST,INDIANAPOLIS,48857,1,1,1,0,1,0,1,MO,5344.25147240787,349.137334437327
3105,1042353,1012238,1012238,509 N KEYSTONE AVE,INDIANAPOLIS,215084,1,1,1,0,1,0,1,MO,5519.85520944282,332.030291656962
3106,1041305,1059711,1059711,559 N TACOMA AVE,INDIANAPOLIS,89678,1,0,1,0,0,0,1,MO,5520.82706180355,332.039942562141
3107,1174822,6006279,6006279,4014 N VINEWOOD AVE,INDIANAPOLIS,30467,0,1,1,0,1,0,1,MO,12743.8966641624,476.113169506741
3108,1009418,1028746,1028746,1414 W 31ST ST,INDIANAPOLIS,88001,1,1,1,0,0,0,1,MO,5217.04416998596,368.119991557827
3109,1177137,7024196,7024196,7934 PLACING RD,INDIANAPOLIS,186478,1,1,1,0,0,0,1,MO,7638.530813186,363.243837420963
3110,1274410,9023176,9023176,1043 SHARON AVE,INDIANAPOLIS,316657,0,1,1,0,0,0,1,MO,4800.10306633826,320.006345390007
3111,1292232,9000542,9000542,5037 W MORRIS ST,INDIANAPOLIS,247035,1,1,1,0,0,0,1,MO,12570.9335947958,602.811344276849
3112,1003645,1089708,1089708,3310 E 34TH ST,INDIANAPOLIS,244,1,1,1,0,1,0,1,MO,6599.97855484677,387.999654046429
3113,1071721,1059188,1059188,1642 E TABOR ST,INDIANAPOLIS,321737,1,0,1,1,0,0,0,MO,4999.48648511089,329.972366253083
3114,1058774,1075979,1075979,1041 ELM ST,INDIANAPOLIS,284214,1,1,1,0,1,0,1,MO,1999.98092872191,240.015517453252
3115,1033701,1034448,1034448,1224 N RURAL ST,INDIANAPOLIS,17978,1,1,1,0,0,0,1,MO,6813.29825853796,437.610261091196
3116,1328481,5019942,5019942,1913 E PERRY ST,INDIANAPOLIS,48221,1,1,1,0,1,0,1,MO,6050.11145864454,321.001270552752
3117,1036882,1048573,1048573,937 N GLADSTONE AVE,INDIANAPOLIS,166655,1,1,1,0,1,0,1,MO,5064.81062441192,302.602561439756
3118,1036628,1037781,1037781,952 EASTERN AVE,INDIANAPOLIS,93329,0,1,1,0,1,0,1,MO,3492.99142353944,254.649705963797
3119,1173006,6011927,6011927,4486 BRAEMAR DR,INDIANAPOLIS,19779,1,1,1,0,0,0,1,MO,9596.27839073387,408.786955556181
3120,1175373,6005733,6005733,3932 N LAWNDALE AVE,INDIANAPOLIS,272497,0,1,1,0,1,0,1,MO,7481.64635639067,356.048216792458
3121,1310705,4009238,4009238,4101 N RITTER AVE,INDIANAPOLIS,138024,1,1,1,0,0,0,1,MO,8399.36964430192,370.013784995664
3122,1257455,9039318,9039318,3177 NORWICH CT,INDIANAPOLIS,63883,0,1,1,0,0,0,1,MO,7418.22582798364,360.538996570498
3123,1068167,1041075,1041075,1722 S DELAWARE ST,INDIANAPOLIS,162980,1,0,1,0,0,0,1,MO,3359.76789328694,273.989513894694
3124,1015366,1078836,1078836,2723 N OLNEY ST,INDIANAPOLIS,11351,0,1,1,0,0,0,1,MO,6110.53457791136,400.894038840908
3125,1048791,1043417,1043417,39 N RANDOLPH ST,INDIANAPOLIS,219862,1,1,1,1,0,0,1,MO,3999.86826445277,280.009408174861
3126,1005941,1093030,1093030,3239 BROUSE AVE,INDIANAPOLIS,200876,1,1,1,0,0,0,1,MO,6669.79822673771,366.794187648871
3127,1021721,1001994,1001994,2255 N LASALLE ST,INDIANAPOLIS,198120,0,1,1,0,0,0,1,MO,6400.78376175547,400.051666696552
3128,1025866,1011542,1011542,1955 N PARKER AVE,INDIANAPOLIS,184372,0,1,1,0,0,0,1,MO,5400.544947007,350.030962166504
3129,1027549,1007209,1007209,1817 TALLMAN AVE,INDIANAPOLIS,182713,1,0,1,1,0,0,1,MO,4899.8897008048,349.996512193978
3130,1327295,5000460,5000460,1624 BACON ST,INDIANAPOLIS,337623,0,1,1,0,1,0,1,MO,5334.55610987093,325.420729484432
3131,1040584,1023755,1023755,626 N DEARBORN ST,INDIANAPOLIS,294233,0,1,1,0,1,0,1,MO,4086.19543883584,299.027361859436
3132,1003922,1022027,1022027,1164 W 36TH ST,INDIANAPOLIS,335775,1,1,1,0,0,0,1,MO,5599.33816612925,389.990663575852
3133,1011479,1046757,1046757,1312 EUGENE ST,INDIANAPOLIS,31369,1,1,1,0,1,0,1,MO,3749.85456177855,309.991089761678
3134,1025442,1018432,1018432,2023 N OXFORD ST,INDIANAPOLIS,51731,1,1,1,0,0,0,1,MO,5400.36721015276,349.997316118589
3135,1015163,1060846,1060846,1054 W 27TH ST,INDIANAPOLIS,81948,1,1,1,0,0,0,1,MO,7554.13189172083,371.814903214586
3136,1062585,1040777,1040777,725 SANDERS ST,INDIANAPOLIS,80032,1,1,1,0,0,0,1,MO,4467.36629888007,336.74727456229
3137,1189292,7018008,7018008,1806 BAUER RD,INDIANAPOLIS,166590,0,1,1,0,0,0,1,MO,5180.56430729103,307.061596570522
3138,1267720,9006035,9006035,1840 N MORELAND AVE,INDIANAPOLIS,311836,1,0,1,0,0,0,0,MO,7898.11308058728,381.517876635481
3139,1029381,1088503,1088503,4745 E 17TH ST,INDIANAPOLIS,340594,0,1,1,0,1,0,1,MO,6045.01077194524,388.000296322822
3140,1315986,1039029,1039029,3738 BALTIMORE AVE,INDIANAPOLIS,103352,1,1,1,0,0,0,1,MO,6777.7538234296,378.19280097888
3141,1372676,1061630,1061630,220 S WALCOTT ST,INDIANAPOLIS,283211,1,0,0,1,0,0,0,MO,2742.48858915765,271.418356938563
3142,1298301,9007028,9007028,2610 S LYONS AVE,INDIANAPOLIS,131722,0,1,1,1,0,0,0,MO,5200.34214054107,340.019613375151
3143,1035941,1075499,1075499,4524 E 10TH ST,INDIANAPOLIS,102342,0,1,1,0,0,0,1,MO,5454.76578556295,352.739583582784
3144,1277818,9031767,9031767,639 N ALTON AVE,INDIANAPOLIS,172804,0,1,1,0,0,0,1,MO,6364.07890945623,361.233199748316
3145,1014223,1021190,1021190,1020 W 28TH ST,INDIANAPOLIS,140872,1,1,1,0,0,0,1,MO,3777.15316675193,311.812552444094
3146,1312891,8022671,8022671,1915 MILLERSVILLE DR,INDIANAPOLIS,78854,1,1,1,0,1,0,1,MO,5102.74385295887,340.200966810182
3147,1001283,1002396,1002396,3601 GRACELAND AVE,INDIANAPOLIS,327161,1,1,1,0,0,0,1,MO,3121.18010962457,249.359460141733
3148,1296025,9025415,9025415,1935 S LYNHURST DR,INDIANAPOLIS,184949,1,1,1,0,0,0,1,MO,6389.22944539242,385.864396733611
3149,1010581,1099999,1099999,512 E 30TH ST,INDIANAPOLIS,159781,0,1,1,0,0,0,1,MO,3075.68787323581,223.031207964662
3150,1071728,1051308,1051308,1612 E TABOR ST,INDIANAPOLIS,304840,1,1,1,0,0,0,1,MO,4999.24846604248,329.98240090896
3151,1023144,1021232,1021232,2139 COLUMBIA AVE,INDIANAPOLIS,313771,1,1,1,0,1,0,1,MO,5739.3462592663,361.970645102903
3152,1292059,9017177,9017177,2223 W MORRIS ST,INDIANAPOLIS,93936,0,1,1,0,0,0,0,MO,5404.24879876962,372.336474471284
3153,1322080,1084564,1084564,755 HIATT ST,INDIANAPOLIS,86434,0,1,1,0,0,0,1,MO,6242.32757492177,392.159998078174
3154,1289595,9008612,9008612,741 S LYNHURST DR,INDIANAPOLIS,317992,1,1,1,0,1,0,1,MO,15646.1229722905,641.848778679354
3155,1312309,4007816,4007816,5819 E 39TH ST,INDIANAPOLIS,130452,0,1,1,0,1,0,1,MO,7800.30445245199,380.011826856664
3156,1006024,1091366,1091366,3284 GUILFORD AVE,INDIANAPOLIS,254692,1,1,1,1,0,0,1,MO,6252.63882667001,379.465078445851
3157,1067070,1035559,1035559,1518 SHEPARD ST,INDIANAPOLIS,90474,0,1,1,0,0,0,1,MO,4772.00885338123,337.128687633083
3158,1248349,8022723,8022723,4322 NORWALDO AVE,INDIANAPOLIS,159561,0,1,1,0,0,0,1,MO,5320.72010738019,356.012374951649
3159,1088000,3008603,3008603,5531 YUCATAN DR,INDIANAPOLIS,103089,0,1,1,0,0,0,1,MO,7354.46135341802,337.863753166917
3160,1125133,4009979,4009979,4128 N WEBSTER AVE,INDIANAPOLIS,26868,0,1,1,0,0,0,1,MO,15723.3168596914,549.270971679836
3161,1009534,1016059,1016059,1260 W 31ST ST,INDIANAPOLIS,140434,0,1,1,0,1,0,1,MO,3492.37808592338,254.621289171565
3162,1170799,6009302,6009302,4840 FLAME WAY,INDIANAPOLIS,57395,0,1,1,0,0,0,1,MO,11291.4311539475,440.82197689517
3163,1037359,1077132,1077132,937 N LASALLE ST,INDIANAPOLIS,292560,0,1,1,1,0,0,0,MO,6800.08982088534,420.002125760398
3164,1040897,1015786,1015786,608 N DEARBORN ST,INDIANAPOLIS,260451,1,0,1,0,1,0,1,MO,4086.19643450535,299.026786376747
3165,1026643,1074876,1074876,2802 BROOKSIDE AVE,INDIANAPOLIS,265830,0,1,1,0,0,0,1,MO,5841.27424341226,313.76628526884
3166,1019702,1068242,1068242,946 BURDSAL PKWY,INDIANAPOLIS,288812,1,0,1,0,0,0,1,MO,7799.24455768279,379.981868220346
3167,1018937,1015882,1015882,2444 ETHEL AVE,INDIANAPOLIS,189402,1,1,1,0,1,0,1,MO,2643.69311155668,304.469648676485
3168,1051356,1025829,1025829,252 S CHESTER AVE,INDIANAPOLIS,19831,0,1,1,0,0,0,1,MO,5848.43469736592,353.034757890555
3169,1124286,4012180,4012180,6401 MEADOWLARK DR,INDIANAPOLIS,130791,0,1,1,0,0,0,1,MO,7149.09918818688,349.985203477901
3170,1029920,1047391,1047391,1611 N ARSENAL AVE,INDIANAPOLIS,287594,1,1,1,0,1,0,1,MO,5605.70876078846,360.295462390388
3171,1020773,1059907,1059907,2330 WINTHROP AVE,INDIANAPOLIS,42298,0,1,1,0,0,0,1,MO,3994.24883511867,313.666430983579
3172,1062923,1023899,1023899,1438 ORANGE ST,INDIANAPOLIS,231734,1,0,1,0,0,0,0,MO,3599.89830629605,300.004600188607
3173,1131001,5004078,5004078,1406 NORTON AVE,INDIANAPOLIS,276905,1,1,1,0,1,0,1,MO,10796.4650865001,430.033525067974
3174,1016494,1082149,1082149,3422 E 26TH ST,INDIANAPOLIS,241757,0,1,1,0,0,0,1,MO,6600.56962317249,410.045242711723
3175,1280085,9019254,9019254,3046 W VERMONT ST,INDIANAPOLIS,313211,0,1,0,1,0,0,0,MO,6718.36032005052,342.427831406104
3176,1042767,1080088,1080088,443 N EUCLID AVE,INDIANAPOLIS,128851,1,1,1,0,1,0,1,MO,5440.25893716902,352.009766078448
3177,1010133,1058263,1058263,1424 E 30TH ST,INDIANAPOLIS,76107,1,1,1,0,0,0,1,MO,3200.25177728109,240.013571624705
3178,1001229,1072355,1072355,3553 CAROLINE AVE,INDIANAPOLIS,340360,1,0,1,1,0,0,0,MO,5435.07215527472,359.789275067721
3179,1322840,9020918,9020918,2111 MARTHA ST,INDIANAPOLIS,55174,1,0,1,0,0,0,0,MO,3871.51154259872,318.124359438184
3180,1204042,7011256,7011256,474 S SHERIDAN AVE,INDIANAPOLIS,23564,1,1,1,0,0,0,1,MO,5683.87931586648,361.887517001508
3181,1037120,1060438,1060438,937 N OXFORD ST,INDIANAPOLIS,153155,1,1,1,0,0,0,1,MO,3518.47334960641,274.334441094698
