X,Y,OBJECTID,INTERSECTION_TAG,TYPE1,TYPE2,TYPE3,STREET1,STREET2,STREET3,STREET4,STREET5,STREET6,STREET7,STREET8
-85.980820079404197,39.811729497441988,26492,56914,STREET/STREET,BUILT/BUILT,GRADE,30TH ST,HEATHERLEA DR,,,,,,
-86.101764509414593,39.728847989689058,26493,87483,STREET/STREET,BUILT/BUILT,GRADE,17TH AVE,DETROIT ST,,,,,,
-86.257437669402648,39.750601932943987,26494,78176,STREET/STREET,BUILT/BUILT,GRADE,WASHINGTON ST,WHITCOMB AVE,,,,,,
-86.143489832572044,39.922903758466433,26495,52151,STREET/STREET,BUILT/BUILT,GRADE,YALE DR,UNKNOWN,,,,,,
-85.973014346751384,39.756104188395177,26496,69870,STREET/STREET,BUILT/BUILT,GRADE,TANNINGER DR,STONEY CREEK CT,,,,,,
-86.18827602983356,39.767126405384772,26497,75595,STREET/STREET,BUILT/BUILT,GRADE,WASHINGTON ST,KOEHNE ST,,,,,,
-85.982472664778513,39.825418956309555,26498,56972,STREET/STREET,BUILT/BUILT,GRADE,WINGATE DR,37TH ST,,,,,,
-86.104140315599039,39.725187851006027,26499,87629,STREET/STREET,BUILT/BUILT,GRADE,19TH AVE,BUFFALO ST,,,,,,
-86.249614883097962,39.787288268571807,26500,78533,STREET/STREET,BUILT/BUILT,GRADE,16TH ST,GERRARD AVE,,,,,,
-86.190376015660988,39.795406094126022,26501,75767,STREET/STREET,BUILT/BUILT,GRADE,21ST ST,ALLEY 1550 W,,,,,,
-86.088847090252784,39.895223858826093,26502,55062,STREET/STREET,BUILT/BUILT,GRADE,78TH ST,SIOUX TRAIL,,,,,,
-86.034920971001242,39.78183176984728,26504,70509,STREET/STREET,BUILT/BUILT,GRADE,10TH ST,MITCHNER AVE,,,,,,
-86.230229239575095,39.853403301589459,26505,93635,STREET/STREET,BUILT/BUILT,GRADE,56TH ST,UNNAMED,,,,,,
-86.094810846548114,39.855051635794069,26506,91440,STREET/STREET,BUILT/BUILT,GRADE,56TH ST,BROWNSTONE DR,,,,,,
-86.270985315780109,39.881489009947799,26507,93639,STREET/STREET,BUILT/BUILT,GRADE,71ST ST,I-465 021 RAMP C,,,,,,
-86.272226605948717,39.88147026585424,26508,93640,STREET/STREET,BUILT/BUILT,GRADE,71ST ST,I-465 021 RAMP L,,,,,,
-86.286207705175627,39.779274631780815,26509,79167,STREET/STREET,BUILT/BUILT,GRADE,10TH ST,TOPP CREEK DR,,,,,,
-86.284225153548547,39.779313477562113,26510,78809,STREET/STREET,BUILT/BUILT,GRADE,10TH ST,CHAPEL HILL RD,,,,,,
-85.96689665559721,39.833921444966698,26511,91803,STREET/STREET,BUILT/BUILT,GRADE,42ND ST,CONGAREE DR,,,,,,
-86.245036909845126,39.809290466430014,26512,80282,STREET/STREET,BUILT/BUILT,GRADE,30TH ST,FULLER DR,,,,,,
-86.262706026446665,39.832648014827988,26513,80081,STREET/STREET,BUILT/BUILT,GRADE,WOODLAND DR,43RD ST,,,,,,
-86.055965655083298,39.692700667946589,26514,85849,STREET/STREET,BUILT/BUILT,GRADE,THOMPSON PARK BLVD,KINGS CANYON DR,,,,,,
-86.258204451498003,39.791355754992047,26515,79200,STREET/STREET,BUILT/BUILT,GRADE,18TH ST,EISENHOWER DR,,,,,,
-86.150666905427485,39.850999952648039,26516,93535,STREET/ALLEY,BUILT/BUILT,GRADE,54TH ST,ALLEY 450 E,,,,,,
-86.149104612720919,39.923449301334983,26517,51859,STREET/STREET,BUILT/BUILT,GRADE,93RD ST,PARK AVE,,,,,,
-86.147097815882972,39.865571970191695,26518,93592,STREET/ALLEY,BUILT/BUILT,GRADE,61ST ST,ALLEY 650 E,,,,,,
-86.151456546745692,39.864702031559887,26519,80994,STREET/STREET,BUILT/BUILT,GRADE,60TH ST,NEW JERSEY ST,,,,,,
-86.152943308868473,39.864693707986916,26520,81149,STREET/STREET,BUILT/BUILT,GRADE,WESTFIELD BLVD,60TH ST,,,,,,
-86.152649465754536,39.865162864020419,26521,81042,STREET/STREET,BUILT/BUILT,GRADE,WESTFIELD BLVD,WASHINGTON BLVD,,,,,,
-86.057797118938254,39.833060797317586,26522,58492,STREET/STREET,BUILT/BUILT,GRADE,42ND ST,RIDGEVIEW DR,,,,,,
-86.138569237303088,39.810662111189174,26523,77414,STREET/STREET,BUILT/BUILT,GRADE,30TH ST,MCPHERSON ST,,,,,,
-86.060113635542535,39.796337174486609,26524,70970,STREET/STREET,BUILT/BUILT,GRADE,21ST ST,ADMIRAL DR,,,,,,
-86.13631084263433,39.735100226340691,26525,88548,STREET/STREET,BUILT/BUILT,GRADE,WADE ST,UNNAMED,,,,,,
-86.115060784248726,39.818128257912846,26526,71441,STREET/STREET,BUILT/BUILT,GRADE,34TH ST,OXFORD ST,,,,,,
-86.120274288853622,39.777021276980939,26527,72284,STREET/ALLEY,BUILT/BUILT,GRADE,TACOMA AVE,ALLEY 650 N,,,,,,
-86.14184172557087,39.927122885533549,26528,52672,STREET/STREET,BUILT/BUILT,GRADE,96TH ST,GUILFORD DR,,,,,,
-86.183975913283092,39.797861493403254,26529,76510,STREET/STREET,BUILT/BUILT,GRADE,22ND ST,WHITE AVE,,,,,,
-86.111376182224703,39.840213847310068,26530,82179,STREET/STREET,BUILT/BUILT,GRADE,46TH ST,DEARBORN ST,,,,,,
-85.982128361493437,39.89822588715068,26531,56145,STREET/STREET,BUILT/BUILT,GRADE,79TH ST,INDIAN POINTE DR,,,,,,
-86.290100064848389,39.895654319581595,26532,50179,STREET/STREET,BUILT/BUILT,GRADE,79TH ST,NOEL RD,,,,,,
-86.242284851626081,39.796666839609749,26533,78458,STREET/STREET,BUILT/BUILT,GRADE,22ND ST,COLE ST,,,,,,
-86.171106108428916,39.839662649660518,26534,81194,STREET/STREET,BUILT/BUILT,GRADE,BULTER WAY,CLARENDON RD EDR,,,,,,
-86.119604008237744,39.7813281932332,26535,72159,STREET/STREET,BUILT/BUILT,GRADE,10TH ST,TACOMA AVE,,,,,,
-86.142404852699542,39.884818952038032,26536,51911,STREET/STREET,BUILT/BUILT,GRADE,WILLIAMS CREEK DR,SHERWOOD DR,,,,,,
-86.075194431594497,39.790078285080135,26537,71186,STREET/STREET,BUILT/BUILT,GRADE,WHITTIER PL,17TH ST,,,,,,
-86.301690945554796,39.8098438656437,26538,79747,STREET/STREET,BUILT/BUILT,GRADE,VALLEY FARMS RD,PINEY WOOD CT,,,,,,
-86.214788954433843,39.776198595535753,26539,78406,STREET/STREET,BUILT/BUILT,GRADE,WALNUT ST,MORELAND AVE,,,,,,
-86.166997539015583,39.770128014822141,26540,74914,STREET/STREET,BUILT/BUILT,GRADE,WEST ST,OHIO ST,,,,,,
-86.322182076676498,39.805661636901988,26541,82610,STREET/STREET,BUILT/BUILT,GRADE,TANSEL RD,SUNNINGDALE BLVD,,,,,,
-86.24839035290762,39.779999858002419,26542,79304,STREET/STREET,BUILT/BUILT,GRADE,10TH ST,ALLISON AVE,GERRARD DR,,,,,
-86.032811546152203,39.655562236183457,26543,86341,STREET/STREET,BUILT/BUILT,GRADE,TIMBERFIELD LN,TIMBERFIELD CT,,,,,,
-86.282904598214657,39.793980369357072,26544,78950,STREET/STREET,BUILT/BUILT,GRADE,21ST ST,THOUSAND OAKS BLVD,,,,,,
-86.320417606221625,39.837410087294735,26545,91866,STREET/STREET,BUILT/BUILT,GRADE,46TH ST,BRANCH VIEW WAY,,,,,,
-86.077599735191782,39.687463235226851,26546,85679,STREET/STREET,BUILT/BUILT,GRADE,WAGON WHEEL TRAIL,CACTUS CT,,,,,,
-86.250774495560961,39.815642454140125,26547,79792,STREET/STREET,BUILT/BUILT,GRADE,WATERGATE RD,WATERGATE MALL N,,,,,,
-86.236361833134168,39.853317668703703,26548,51693,STREET/STREET,BUILT/BUILT,GRADE,56TH ST,NIGHTHAWK DR,,,,,,
-86.014054954039835,39.840637674457241,26549,58041,STREET/STREET,BUILT/BUILT,GRADE,46TH ST,CLINTON ST,,,,,,
-86.312336488580812,39.915596968267565,26550,50333,STREET/STREET,BUILT/BUILT,GRADE,TILLY MILL RD,TILLY MILL LN,,,,,,
-86.185359270200337,39.768104951214617,26551,74203,STREET/STREET,BUILT/BUILT,GRADE,WHITE RIVER PKWY WDR,COURT ST,,,,,,
-86.038001521555984,39.855002197404254,26552,57707,STREET/STREET,BUILT/BUILT,GRADE,56TH ST,RICHARDT AVE,,,,,,
-86.065907591050077,39.810964695774615,26553,70538,STREET/STREET,BUILT/BUILT,GRADE,30TH ST,CAMPBELL AVE,,,,,,
-86.025771628726403,39.905316762718797,26554,56456,STREET/STREET,BUILT/BUILT,GRADE,82ND ST,SPRINGWATER DR W,,,,,,
-86.25532713138044,39.81414006873927,26555,79528,STREET/STREET,BUILT/BUILT,GRADE,TARA CT W,TARA CT,,,,,,
-86.167257681042813,39.779509096317035,26556,74423,STREET/ALLEY,BUILT/BUILT,GRADE,09TH ST,ALLEY 475 W,,,,,,
-86.056558855296558,39.836142894170493,26557,58735,STREET/STREET,BUILT/BUILT,GRADE,44TH PL,KENYON AVE,,,,,,
-86.006638716071308,39.826089273465996,26559,57966,STREET/STREET,BUILT/BUILT,GRADE,38TH ST,BREEN DR,,,,,,
-86.020611982147585,39.840602393888787,26560,58280,STREET/STREET,BUILT/BUILT,GRADE,46TH ST,MEHAFFEY ST,,,,,,
-86.253732420580491,39.719052988453704,26561,89361,STREET/STREET,BUILT/BUILT,GRADE,WINTERSONG DR,SPRINGSONG DR,,,,,,
-86.219943882530515,39.791403677581201,26562,78682,STREET/STREET,BUILT/BUILT,GRADE,18TH ST,EXETER AVE,,,,,,
-86.08860274421842,39.719864166432053,26563,86893,STREET/STREET,BUILT/BUILT,GRADE,ALTON ST,06TH AVE,,,,,,
-86.203306987077013,39.900336223192006,26564,52050,STREET/STREET,BUILT/BUILT,GRADE,HIDEAWAY NDR,HIDEAWAY SDR,,,,,,
-86.209511120379773,39.873464316960991,26565,53136,STREET/STREET,BUILT/BUILT,GRADE,DRIVING WIND WAY,HAZELHATCH DR,,,,,,
-86.085312632983744,39.905058094067044,26566,55105,STREET/STREET,BUILT/BUILT,GRADE,LAKE SHORE TRAIL EDR,82ND ST,,,,,,
-86.085957200833946,39.772781541213362,26567,90776,STREET/ALLEY,BUILT/BUILT,GRADE,RILEY AVE,ALLEY 325 N,,,,,,
-86.094637996202124,39.78144975572885,26568,72157,STREET/STREET,BUILT/BUILT,GRADE,EUCLID AVE,10TH ST,,,,,,
-86.072503879257852,39.691463395087226,26569,85864,STREET/STREET,BUILT/BUILT,GRADE,LAREDO ST,YUCATAN DR,,,,,,
-86.255155479174974,39.669585885935611,26571,83114,STREET/STREET,BUILT/BUILT,GRADE,TUFTS CT,DEVINNEY DR,,,,,,
-86.007956100315099,39.821439698386271,26572,57722,STREET/STREET,BUILT/BUILT,GRADE,MAURA LN,GALESTON AVE,,,,,,
-86.215902018720712,39.734053364717788,26573,88732,STREET/STREET,BUILT/BUILT,GRADE,KELLY ST,TIBBS AVE,,,,,,
-86.070149841751771,39.696690086702041,26574,86831,STREET/STREET,BUILT/BUILT,GRADE,CANDY SPOTS CT,CANDY SPOTS DR,,,,,,
-86.050317676414011,39.848527163757325,26575,58774,STREET/STREET,BUILT/BUILT,GRADE,52ND PL,DAVID ST,,,,,,
-86.252564396950973,39.755164516589247,26576,77674,STREET/STREET,BUILT/BUILT,GRADE,BILTMORE AVE,MCCARTY ST,,,,,,
-86.004227677618104,39.819453327395173,26577,58159,STREET/STREET,BUILT/BUILT,GRADE,ROCHELLE CT,ROCHELLE DR,,,,,,
-86.06063166729507,39.659745393969374,26578,85121,STREET/STREET,BUILT/BUILT,GRADE,GLEN SHIRE LN,MUIRFIELD PL,,,,,,
-86.214691504495065,39.791764026025305,26579,79115,STREET/STREET,BUILT/BUILT,GRADE,MORELAND AVE,19TH ST,,,,,,
-86.073171371242253,39.73135361033038,26580,86912,STREET/STREET,BUILT/BUILT,GRADE,SOUTHERN AVE,RITTER AVE,,,,,,
-86.174478513632195,39.783752882440538,26581,76867,STREET/STREET,BUILT/BUILT,GRADE,12TH ST,FALL CREEK PKWY EDR,,,,,,
-86.111294853883379,39.796066636780708,26582,71806,STREET/ALLEY,BUILT/BUILT,GRADE,21ST ST,ALLEY 3250 E,,,,,,
-86.211758598592169,39.838674919903355,26583,51639,STREET/STREET,BUILT/BUILT,GRADE,46TH ST,KESSLER BLVD NDR,,,,,,
-86.296573548821812,39.814566757012464,26584,79545,STREET/STREET,BUILT/BUILT,GRADE,ISLAND CT,ISLAND WAY,,,,,,
-86.048408423731644,39.65698148399526,26585,84867,STREET/STREET,BUILT/BUILT,GRADE,GORDON WAY,MUIRFIELD WAY,,,,,,
-86.12428200788149,39.670943747428701,26586,85050,STREET/STREET,BUILT/BUILT,GRADE,LORETTA DR,FABLE ST,,,,,,
-86.107005942024216,39.888815940703239,26587,54459,STREET/STREET,BUILT/BUILT,GRADE,LONGLEAT RD,SYLVAN RIDGE RD,,,,,,
-85.990438086022493,39.778462502298346,26588,69217,STREET/STREET,BUILT/BUILT,GRADE,MICHIGAN ST,MITTHOEFER RD,,,,,,
-86.204183382279965,39.886142750433571,26589,52517,STREET/STREET,BUILT/BUILT,GRADE,CAMWOOD LN,WESTLANE RD,,,,,,
-86.097637214296753,39.905450098607488,26590,54577,STREET/STREET,BUILT/BUILT,GRADE,GWINNETT PL,HEYWARD PL,,,,,,
-86.073737102102939,39.840385048829937,26591,58920,STREET/STREET,BUILT/BUILT,GRADE,RITTER AVE,46TH ST,,,,,,
-86.045732465433915,39.657472200314395,26592,85324,STREET/STREET,BUILT/BUILT,GRADE,MUIRFIELD WAY,DORNOCK DR,,,,,,
-86.164356486854871,39.801064861935807,26593,76875,STREET/STREET,BUILT/BUILT,GRADE,24TH ST,HIGHLAND PL,,,,,,
-86.016653405584549,39.836465207199986,26594,57857,STREET/STREET,BUILT/BUILT,GRADE,LENNA CT,DUBARRY RD,,,,,,
-86.078720874018813,39.758000695444416,26595,72293,STREET/STREET,BUILT/BUILT,GRADE,BUTLER AVE,GIFFORD AVE,,,,,,
-86.048986078031973,39.912088524333022,26596,55920,STREET/STREET,BUILT/BUILT,GRADE,LAUREL VALLEY DR,CHALLENGE LN,,,,,,
-86.09263989572402,39.695468528658331,26597,85991,STREET/STREET,BUILT/BUILT,GRADE,WILLOW BEND DR,,,,,,,
-86.120500921907706,39.695978750839551,26598,86101,STREET/STREET,BUILT/BUILT,GRADE,ENDSLEY DR,KEYSTONE AVE,,,,,,
-86.261697764249604,39.844454376178341,26599,51561,STREET/STREET,BUILT/BUILT,GRADE,GARAMY DR,GARAMY CT,,,,,,
-86.022938990090793,39.666757376260726,26600,86425,STREET/STREET,BUILT/BUILT,GRADE,HARTINGTON PL,SOUTHPORT RD,,,,,,
-86.182770797415898,39.787064110442891,26601,76449,STREET/STREET,BUILT/BUILT,GRADE,GENT AVE,INDIANA AVE,,,,,,
-86.075019193149259,39.770559702902226,26602,72617,STREET/STREET,BUILT/BUILT,GRADE,WHITTIER PL,WASHINGTON ST,,,,,,
-86.10093559975256,39.768718705002215,26603,90567,STREET/ALLEY,BUILT/BUILT,GRADE,BRADLEY AVE,ALLEY 25 S,,,,,,
-86.248283258194547,39.809256437670697,26604,80302,STREET/STREET,BUILT/BUILT,GRADE,HILLSBORO DR,30TH ST,,,,,,
-86.149068730143739,39.717083866564529,26605,88373,STREET/STREET,BUILT/BUILT,GRADE,EAST ST,WERGES AVE,,,,,,
-86.230354109016574,39.713518095905215,26606,92718,ALLEY/ALLEY,BUILT/BUILT,GRADE,ALLEY 4025 W,ALLEY 3375 S,,,,,,
-86.090079004230617,39.841589871238639,26607,81406,STREET/STREET,BUILT/BUILT,GRADE,STAUGHTON DR,LINTON LN,,,,,,
-86.044319648453055,39.79378659784809,26608,70187,STREET/STREET,BUILT/BUILT,GRADE,ENGLEWOOD DR,PLEASANT RUN PKWY SDR,,,,,,
-85.961197619251692,39.80856930711348,26609,69485,STREET/STREET,BUILT/BUILT,GRADE,LULLSTREAM DR,LULLWATER LN,,,,,,
-86.078900470089721,39.768879660017866,26610,72201,STREET/STREET,BUILT/BUILT,GRADE,JULIAN AVE,HAWTHORNE LN,,,,,,
-86.188020905112424,39.756637672553495,26612,75574,STREET/STREET,BUILT/BUILT,GRADE,I-70 078 RAMP H,HARDING ST,,,,,,
-86.288063859493519,39.827378136692488,26613,79410,STREET/STREET,BUILT/BUILT,GRADE,EAGLE COVE CT,EAGLE COVE SDR,,,,,,
-86.191999420297478,39.747495466533842,26614,75361,STREET/STREET,BUILT/BUILT,GRADE,HOWARD ST,LEE ST,,,,,,
-86.107966828215439,39.880057223140433,26615,55089,STREET/STREET,BUILT/BUILT,GRADE,69TH ST,OLNEY ST,,,,,,
-86.325985820055706,39.751553528256579,26617,82881,STREET/STREET,BUILT/BUILT,GRADE,LODGE DR,TEXARKANA DR,,,,,,
-86.159140968100431,39.750280287983799,26618,74061,STREET/STREET,BUILT/BUILT,GRADE,ORANGE ST,MERIDIAN ST,ALLEY 1275 S,,,,,
-86.20544994856273,39.665824988385722,26619,84442,STREET/STREET,BUILT/BUILT,GRADE,SENATORS WAY,SENATORS DR,,,,,,
-86.29996600240888,39.671415945515903,26620,90349,STREET/STREET,BUILT/BUILT,GRADE,UNNAMED,,,,,,,
-86.017999292394634,39.773485592773156,26621,70038,STREET/STREET,BUILT/BUILT,GRADE,FENTON AVE,WASHINGTON ST,,,,,,
-86.271076363091083,39.889490560029621,26622,50130,STREET/STREET,BUILT/BUILT,GRADE,DERBY WAY,CHESTNUT HILLS DR,,,,,,
-86.122155535437145,39.8738753479712,26623,54642,STREET/STREET,BUILT/BUILT,GRADE,BURLINGTON AVE,KEYSTONE AVE,,,,,,
-86.135672279019929,39.765156075775778,26624,73614,STREET/STREET,BUILT/BUILT,GRADE,ORIENTAL ST,SOUTHEASTERN AVE,,,,,,
-86.113357622752147,39.875980660860982,26625,54847,STREET/STREET,BUILT/BUILT,GRADE,PARKER LN,65TH ST,,,,,,
-86.093708401498091,39.784472499665924,26626,72781,STREET/STREET,BUILT/BUILT,GRADE,13TH ST,SHANNON AVE,,,,,,
-86.15945185869009,39.787729427306289,26627,76258,STREET/ALLEY,BUILT/BUILT,GRADE,RANKIN ST,ILLINOIS ST,,,,,,
-86.112072324084608,39.910278110009195,26628,54483,STREET/STREET,BUILT/BUILT,GRADE,SAND POINT WAY,SHOREWAY DR,,,,,,
-86.241069564469413,39.724240723086524,26629,89573,STREET/STREET,BUILT/BUILT,GRADE,UNNAMED,WOODROW AVE,FARNSWORTH ST,,,,,
-86.182638951261012,39.748093483619115,26630,74662,STREET/STREET,BUILT/BUILT,GRADE,KENTUCKY AVE,UNNAMED,UNKNOWN,,,,,
-86.264217918463189,39.773329209747189,26631,78363,STREET/STREET,BUILT/BUILT,GRADE,WESTBURY EDR,LAKEVIEW DR,,,,,,
-86.128405047315184,39.747671415162898,26632,73202,STREET/STREET,BUILT/BUILT,GRADE,DAWSON ST,COTTAGE AVE,,,,,,
-85.960230723271948,39.882220660820252,26633,55613,STREET/STREET,BUILT/BUILT,GRADE,SILVER TREE DR,COPPER MOUNTAIN CT,,,,,,
-86.027800170957832,39.742540019205975,26634,86542,STREET/STREET,BUILT/BUILT,GRADE,SOFTWOOD CT,WINDY HILL DR,,,,,,
-86.149343832883034,39.642970340416163,26635,83888,STREET/STREET,BUILT/BUILT,GRADE,NARCISSUS DR,EAST ST,,,,,,
-85.993595831298464,39.770136282696797,26636,70005,STREET/STREET,BUILT/BUILT,GRADE,WOODSONG WAY,WOODSONG LN,,,,,,
-86.215731703869466,39.881196827715641,26637,54127,STREET/STREET,BUILT/BUILT,GRADE,TATES WAY,GREYBUDD DR,,,,,,
-86.26416138140344,39.77355688779847,26638,77640,STREET/STREET,BUILT/BUILT,GRADE,WESTBURY EDR,MAGDALENE DR,,,,,,
-85.967586016721825,39.782532880428739,26639,69532,STREET/STREET,BUILT/BUILT,GRADE,10TH ST,MONROE ST,,,,,,
-86.138307666020339,39.842870134985134,26640,81260,STREET/STREET,BUILT/BUILT,GRADE,49TH ST,CRESTVIEW AVE,,,,,,
-86.193419893372479,39.638932093538784,26641,84030,STREET/STREET,BUILT/BUILT,GRADE,WINDING RIDGE RD,WINDING RIDGE CT,,,,,,
-86.176431028982904,39.666260007173477,26642,83941,STREET/STREET,BUILT/BUILT,GRADE,YELLOWSTONE PKWY,YOSEMITE DR,,,,,,
-86.021014633069484,39.904159965338707,26643,55125,STREET/STREET,BUILT/BUILT,GRADE,TEEL WAY,SANDPIPER CT,,,,,,
-86.051827591719444,39.927032989206722,26644,55987,STREET/STREET,BUILT/BUILT,GRADE,96TH ST,CHARTER DR,,,,,,
-85.978704834371968,39.898241922229609,26645,55711,STREET/STREET,BUILT/BUILT,GRADE,79TH ST,HARBORTON WAY,,,,,,
-86.137606348465553,39.895520791310751,26646,52604,STREET/STREET,BUILT/BUILT,GRADE,WESTFIELD BLVD,MEADOWBROOK DR,,,,,,
-86.209696243102599,39.877926435813507,26647,52621,STREET/STREET,BUILT/BUILT,GRADE,TOWNSEND WAY,ROSALIND CT,,,,,,
-86.040753701657081,39.818413913791737,26648,58509,STREET/STREET,BUILT/BUILT,GRADE,34TH ST,ARGYLE CT,,,,,,
-86.18027502901873,39.886323607782067,26649,53970,STREET/STREET,BUILT/BUILT,GRADE,73RD ST,MUNSEE LN,,,,,,
-86.123678693834407,39.847614742131434,26650,81761,STREET/STREET,BUILT/BUILT,GRADE,52ND ST,KEYSTONE CT,,,,,,
-86.146926404492234,39.781746446409485,26651,75882,STREET/ALLEY,BUILT/BUILT,GRADE,11TH ST,MYRON ST,,,,,,
-86.313221434114453,39.821827321665445,26652,82488,STREET/STREET,BUILT/BUILT,GRADE,TADE LN,TADE CT,,,,,,
-86.125330994956656,39.836533496161906,26653,82039,STREET/STREET,BUILT/BUILT,GRADE,44TH ST,CAROLINE ST,,,,,,
-86.098950219189831,39.911983419469799,26654,54832,STREET/STREET,BUILT/BUILT,GRADE,CLEARWATER LN,LAKE CLEARWATER LN,,,,,,
-86.255895395301252,39.832994036213108,26655,80007,STREET/STREET,BUILT/BUILT,GRADE,43RD ST,FALCON CREEK WAY,,,,,,
-86.309282879715255,39.916016780667938,26656,50172,STREET/STREET,BUILT/BUILT,GRADE,TILLY MILL LN,COCKERHAM CIR,,,,,,
-86.226581052588031,39.78033894364539,26657,78485,STREET/STREET,BUILT/BUILT,GRADE,10TH ST,MC CLURE ST,,,,,,
-86.088278365562346,39.658087387308179,26658,85431,STREET/STREET,BUILT/BUILT,GRADE,TARRAGON PL,CINNAMON PL,,,,,,
-86.313595044369819,39.829570943577444,26659,82632,STREET/STREET,BUILT/BUILT,GRADE,42ND ST,GOLDEN EAGLE DR,,,,,,
-86.109944379864544,39.803386508699951,26660,93093,STREET/ALLEY,BUILT/BUILT,GRADE,25TH ST,ALLEY 3350 E,,,,,,
-86.203137065156511,39.776661673117381,26661,75652,STREET/ALLEY,BUILT/BUILT,GRADE,WALNUT ST,ALLEY 2550 W,,,,,,
-86.190641579160371,39.85743972261487,26662,51242,STREET/STREET,BUILT/BUILT,GRADE,57TH ST,WOODSIDE DR,,,,,,
-86.262638755471002,39.833602342255091,26663,50406,STREET/STREET,BUILT/BUILT,GRADE,WOODLAND DR,43RD ST,,,,,,
-86.120967123347413,39.922800438027807,26664,54273,STREET/STREET,BUILT/BUILT,GRADE,TEMPLE AVE,TACOMA AVE,,,,,,
-86.025590706902747,39.912600313904228,26665,55341,STREET/STREET,BUILT/BUILT,GRADE,86TH ST,CASTLE FARMS RD,,,,,,
-85.952499718913543,39.879153675556189,26666,55849,STREET/ALLEY,BUILT/BUILT,GRADE,WYNNE ST,RAILROAD ST,,,,,,
-85.946688160654361,39.898568437019904,26667,56432,STREET/STREET,BUILT/BUILT,GRADE,79TH ST,WINDING CREEK PL,,,,,,
-86.084053104346125,39.897733312487055,26668,55023,STREET/STREET,BUILT/BUILT,GRADE,79TH ST,BEAUMONT GREEN EDR,,,,,,
-86.245711611439788,39.812779066221026,26669,79686,STREET/STREET,BUILT/BUILT,GRADE,32ND ST,HART DR,,,,,,
-86.160801053919769,39.749730690233491,26670,75055,STREET/STREET,BUILT/BUILT,GRADE,WISCONSIN ST,ILLINOIS ST,,,,,,
-85.992688159416687,39.800359320809271,26671,69571,STREET/STREET,BUILT/BUILT,GRADE,WOODSMALL DR,WOODSMALL LN,,,,,,
-86.324993884225222,39.820596313691325,26672,82376,STREET/STREET,BUILT/BUILT,GRADE,WILSHIRE GLEN DR,CAMBRIA CT,,,,,,
-86.152895936247447,39.787471393596888,26673,76112,STREET/ALLEY,BUILT/BUILT,GRADE,15TH ST,ALLEY 260 E,,,,,,
-86.179017862543219,39.871893200448646,26674,53359,STREET/STREET,BUILT/BUILT,GRADE,64TH ST,PARK CENTRAL DR W,,,,,,
-86.09549005523823,39.814551068727333,26675,71582,STREET/STREET,BUILT/BUILT,GRADE,32ND ST,COLORADO AVE,,,,,,
-85.9662415483877,39.790290886235844,26677,69614,STREET/STREET,BUILT/BUILT,GRADE,WHISTLER DR,ARLEY DR,,,,,,
-86.089580326637105,39.890441860062978,26678,54215,STREET/STREET,BUILT/BUILT,GRADE,75TH ST,UNNAMED,,,,,,
-86.139251311749092,39.693487910176017,26679,83710,STREET/STREET,BUILT/BUILT,GRADE,THOMPSON RD,SHELBY ST,,,,,,
-86.229481908465772,39.846074945938184,26680,51643,STREET/STREET,BUILT/BUILT,GRADE,52ND ST,BEECH DR,,,,,,
-86.310224833724618,39.735438697264165,26681,82686,STREET/STREET,BUILT/BUILT,GRADE,WINSTED DR,HARTFORD AVE,,,,,,
-86.286525386449313,39.741685516575387,26682,89550,STREET/STREET,BUILT/BUILT,GRADE,WASHINGTON ST,BAILEY DR,,,,,,
-86.215976690918765,39.740433017196395,26683,90455,STREET/STREET,BUILT/BUILT,GRADE,TIBBS AVE,UNKNOWN,,,,,,
-86.074910208327893,39.792512941391081,26684,70929,STREET/STREET,BUILT/BUILT,GRADE,WHITTIER PL,BAUER RD,,,,,,
-86.000995643915985,39.822901398237512,26685,57293,STREET/STREET,BUILT/BUILT,GRADE,36TH PL,HORTH CT,,,,,,
-86.042506760028431,39.842182755737433,26686,58780,STREET/STREET,BUILT/BUILT,GRADE,47TH ST,ELMHURST DR,,,,,,
-86.061314172876607,39.724289287976298,26687,86988,STREET/STREET,BUILT/BUILT,GRADE,TROY AVE,FOXBRIAR PL,,,,,,
-86.073183533703727,39.661049519935951,26688,85279,STREET/STREET,BUILT/BUILT,GRADE,WINDSOR LAKES DR,BARLBY DR,,,,,,
-86.272129987307267,39.841067806475088,26689,50542,STREET/STREET,BUILT/BUILT,GRADE,WAKEFIELD RD,MAIDSTONE RD,,,,,,
-86.240519242228615,39.720440768042572,26690,89569,STREET/STREET,BUILT/BUILT,GRADE,TROY AVE,PERRY ST,,,,,,
-86.265917429958691,39.832829307017114,26691,79785,STREET/STREET,BUILT/BUILT,GRADE,VINEWOOD AVE,BELFORD CT,,,,,,
-85.98301716923649,39.797054464376721,26692,69368,STREET/STREET,BUILT/BUILT,GRADE,21ST ST,ROCKFORD RD,,,,,,
-86.10000941818727,39.781416937544563,26693,72589,STREET/STREET,BUILT/BUILT,GRADE,10TH ST,DENNY ST,,,,,,
-86.00425975655088,39.832115298916627,26694,58238,STREET/STREET,BUILT/BUILT,GRADE,41ST ST,WINDHILL DR,,,,,,
-86.280309252187422,39.790771426228766,26695,79321,STREET/STREET,BUILT/BUILT,GRADE,THOUSAND OAKS LN,CARO DR,,,,,,
